质量_A
t	y	x
5.933333333333334	-57.0	-113.0
6.0	-29.191719823734275	-122.11011816670839
6.066666666666666	0.38251049370364854	-125.42518366855347
6.133333333333333	28.916919823110902	-121.14235346670489
6.2	55.019511252776965	-110.6613719052267
6.266666666666667	79.55282498851648	-95.34114401181318
6.333333333333333	99.42538809568964	-74.66210774139586
6.4	114.6147152216729	-49.80546799224055
6.466666666666667	122.90482404445197	-21.527729729729685
6.533333333333333	123.51142803173389	7.315248112768813
6.6	118.10828689888285	35.78979608787745
6.666666666666667	106.83364123406614	61.57771191464144
6.733333333333333	89.62415009621554	84.96332661573797
6.8	67.22565914650704	103.62292525128032
6.866666666666666	40.60794914239432	116.63049225271106
6.933333333333334	12.26584824524889	123.51211490227615
7.0	-17.337289915966267	123.99306994818653
7.066666666666666	-45.29939570519036	117.21790612488303
7.133333333333333	-71.93888798037597	103.19550973212563
7.2	-94.85364046846325	83.56387675543647
7.266666666666667	-113.08205381772768	59.40344201633752
7.333333333333333	-124.29542755344414	31.272457706473574
7.3999999999999995	-129.6132759680395	2.1901418592929076
7.466666666666667	-126.87763407291777	-26.69336722629464
7.533333333333333	-116.44625897614083	-54.73509353078725
7.6	-100.07184168745744	-79.19772064109611
7.666666666666667	-78.36062050474538	-99.33220368140383
7.733333333333333	-52.74396986661122	-114.41837389247485
7.8	-25.75512696699434	-122.12940950249981
7.866666666666666	4.756730194000511	-124.26228731916012
7.933333333333334	34.128707700877385	-119.43993863610058
8.0	61.45930769777533	-107.8523076472826
8.066666666666666	84.4329632792485	-90.43838415592586
8.133333333333333	102.87746853576164	-67.9360988147937
8.2	116.22224266638614	-41.928171967843355
8.266666666666666	122.94686029097147	-13.784087991098204
8.333333333333334	122.7753713237471	15.646988628386907
8.4	115.40594648953356	44.36140963395337
8.466666666666667	101.11121488978688	70.57184875271332
8.533333333333333	81.54993126690624	92.67036276976023
8.6	57.29907821788788	109.20672597591829
8.666666666666666	29.82615804793909	119.91314655840324
8.733333333333333	0.24640484942278817	123.91069528471098
8.8	-29.845745007680534	121.16815355878339
8.866666666666667	-58.964924245216935	110.99268392930526
8.933333333333334	-85.54127579737337	95.70032371703337
9.0	-106.99571975670187	73.81135124217326
9.066666666666666	-120.37228407739713	48.104124748490904
9.133333333333333	-127.32052783776862	17.96564136125653
9.2	-127.96672642677254	-12.879646761984873
9.266666666666666	-122.44393148668541	-41.8240607283559
9.333333333333334	-110.69637410071937	-68.88921269312618
9.4	-91.38602045786638	-91.4521602383711
9.466666666666667	-64.48315273860771	-108.93555164001077
9.533333333333333	-35.87119528993571	-120.53834329632787
9.6	-4.583316223873908	-125.18846260579994
9.666666666666666	26.554612068965525	-121.31353591160223
9.733333333333333	40.03199941150524	-117.05314580201843
9.8	67.85670660772439	-103.54941081949653
9.866666666666667	91.3711736463797	-83.76944077050905
9.933333333333334	108.40553323029371	-59.827527933516194
10.0	119.64026992732715	-31.705286483064242
10.066666666666666	123.14471497955014	-1.8475059748669764
10.133333333333333	120.10394218134024	27.248324793062693
10.2	110.31145746032598	55.46025148629451
10.266666666666666	92.86763209031187	80.52741931007677
10.333333333333334	69.7929066634374	100.95742569522486
10.4	43.58880451893697	115.81707120393503
10.466666666666667	14.16736943557612	122.81621462264138
10.533333333333333	-15.233285187578531	123.58043106239302
10.6	-45.03286557056572	116.6935456403271
10.666666666666666	-72.56843225169087	102.87258744834048
10.733333333333333	-95.88150168875018	84.38106340037575
10.8	-114.69602039138294	60.02143703118827
10.866666666666667	-126.83995668651869	32.32221136821545
10.933333333333334	-130.377470094508	0.704294175715745
11.0	-125.44278411325195	-30.742738766444518
11.066666666666666	-113.87482758620695	-60.759118155034
11.133333333333333	-97.89280479680201	-86.06365485675542
11.2	-73.99375062493755	-104.55765630849874
11.266666666666666	-45.8578103034813	-117.6512867169223
11.333333333333334	-15.167615253272743	-124.75855530680315
11.4	16.49639882143242	-123.47762110010558
11.466666666666667	46.81681074462949	-115.34374694117264
11.533333333333333	72.31592059792638	-99.52259775209745
